,dn_crop,dn_order,box_order,class_name,class_id,image,index_image,crop_width,crop_height,crop_area,left_x,top_y,width,height,deviation-score,centerness-score,RGB_x,Proportion_x,RGB_y,Proportion_y,palette_name,position_on_pltt,match1,match2,match3,RGB_x_hex
0,img_1_1_192_Food.jpg.jpg,1,1,Food,192,Pillow_select/Page_10_11.jpg,Page_10_11,405,381,154305,39,48,404,381,0.7136241585901503,279.97723121711164,"Rgb(r=174, g=162, b=148)",0.6381634676038569,"Rgb(r=246, g=245, b=242)",0.3618365323961431,Newborn Bundle,2,449,338,1300,#aea294
1,img_2_4_432_Clothing.jpg.jpg,2,4,Clothing,432,Pillow_select/Page_10_12.jpg,Page_10_12,374,443,165682,33,14,374,443,0.7429661556013466,302.41734407933683,"Rgb(r=213, g=82, b=79)",0.5451328341368346,"Rgb(r=254, g=253, b=253)",0.45486716586316545,Natural Flush,2,844,1243,607,#d5524f
2,img_3_5_365_Picture frame.jpg.jpg,3,5,Picture frame,365,Pillow_select/Page_10_13.jpg,Page_10_13,414,443,183402,34,19,414,443,0.7350330278890626,314.7812732676453,"Rgb(r=215, g=215, b=219)",0.6173918748257369,"Rgb(r=251, g=251, b=251)",0.3826081251742632,Seaweed Sushi,3,1170,432,213,#d7d7db
3,img_4_6_465_Furniture.jpg.jpg,4,6,Furniture,465,Pillow_select/Page_10_14.jpg,Page_10_14,477,273,130221,-5,122,482,274,0.6507117725582321,236.47621444872632,"Rgb(r=18, g=18, b=18)",0.5889218210971284,"Rgb(r=249, g=249, b=249)",0.41107817890287157,Secret Romance,1,824,1198,1284,#121212
4,img_5_9_446_Book.jpg.jpg,5,9,Book,446,Pillow_select/Page_10_15.jpg,Page_10_15,462,459,212058,5,28,468,459,0.6744809401802017,312.60718161936074,"Rgb(r=233, g=232, b=230)",0.9715978611686498,"Rgb(r=229, g=227, b=228)",0.028402138831350256,Living Details,1,444,258,1412,#e9e8e6
5,img_6_10_432_Clothing.jpg.jpg,6,10,Clothing,432,Pillow_select/Page_10_16.jpg,Page_10_16,463,338,156494,7,70,463,338,0.6527690178759137,258.2310012372643,"Rgb(r=134, g=26, b=23)",0.6409176364198853,"Rgb(r=254, g=254, b=253)",0.3590823635801147,Red Pear Craving,3,734,1422,743,#861a17
6,img_7_11_297_Mammal.jpg.jpg,7,11,Mammal,297,Pillow_select/Page_10_18.jpg,Page_10_18,460,455,209300,12,25,460,463,0.6893412308280171,318.1292976134075,"Rgb(r=169, g=163, b=152)",0.6038616910647148,"Rgb(r=247, g=247, b=246)",0.3961383089352852,House on Water,2,171,957,277,#a9a398
7,img_8_13_432_Clothing.jpg.jpg,8,13,Clothing,432,Pillow_select/Page_10_19.jpg,Page_10_19,474,461,218514,0,6,475,461,0.6983957282360795,326.8126374545513,"Rgb(r=216, g=205, b=125)",0.5781033791560516,"Rgb(r=192, g=178, b=106)",0.4218966208439484,Sun-bathed Pelican,3,536,590,1236,#d8cd7d
8,img_9_14_432_Clothing.jpg.jpg,9,14,Clothing,432,Pillow_select/Page_10_1.jpg,Page_10_1,479,419,200701,-4,29,488,419,0.6641081270731585,300.30026640014825,"Rgb(r=254, g=254, b=254)",0.5115237599800964,"Rgb(r=95, g=112, b=121)",0.48847624001990364,Morning Sun,0,901,1019,1107,#fefefe
9,img_10_15_465_Furniture.jpg.jpg,10,15,Furniture,465,Pillow_select/Page_10_21.jpg,Page_10_21,329,230,75670,132,155,329,230,1.0876254714358389,299.18597894954905,"Rgb(r=213, g=213, b=213)",0.5670284347032929,"Rgb(r=180, g=180, b=180)",0.43297156529670705,Pineapple Crowns,2,623,508,1170,#d5d5d5
10,img_11_20_465_Furniture.jpg.jpg,11,20,Furniture,465,Pillow_select/Page_10_22.jpg,Page_10_22,459,276,126684,10,76,459,276,0.6950721800506822,247.39492719132298,"Rgb(r=48, g=44, b=41)",0.6841383304628798,"Rgb(r=171, g=163, b=154)",0.3158616695371203,Jungle at Noon,0,1067,203,983,#302c29
11,img_12_21_560_Animal.jpg.jpg,12,21,Animal,560,Pillow_select/Page_10_23.jpg,Page_10_23,479,479,229441,-12,-30,504,538,0.7362981995427591,383.4070943527258,"Rgb(r=240, g=219, b=209)",0.9348641834485318,"Rgb(r=224, g=180, b=166)",0.06513581655146816,Orchid Perfume,1,871,396,115,#f0dbd1
12,img_13_22_68_Person.jpg.jpg,13,22,Person,68,Pillow_select/Page_10_24.jpg,Page_10_24,475,439,208525,0,39,475,439,0.6532553840657833,298.30605089404406,"Rgb(r=120, g=90, b=51)",0.6156585897780862,"Rgb(r=254, g=254, b=253)",0.3843414102219138,Foggy Mountains Beyond,0,741,441,801,#785a33
13,img_14_24_465_Furniture.jpg.jpg,14,24,Furniture,465,Pillow_select/Page_10_25.jpg,Page_10_25,440,365,160600,20,56,441,365,0.6773099706354409,271.73976521664986,"Rgb(r=76, g=181, b=206)",0.6001074082675337,"Rgb(r=254, g=254, b=254)",0.39989259173246633,Cheery Cake Pops,3,115,1145,38,#4cb5ce
14,img_15_25_333_Plant.jpg.jpg,15,25,Plant,333,Pillow_select/Page_10_26.jpg,Page_10_26,427,469,200263,26,4,427,469,0.7427832651740246,332.4011131148631,"Rgb(r=253, g=253, b=253)",0.712985842985843,"Rgb(r=99, g=98, b=98)",0.287014157014157,Makeshift Slumber,1,436,1246,1327,#fdfdfd
15,img_16_26_68_Person.jpg.jpg,16,26,Person,68,Pillow_select/Page_10_28.jpg,Page_10_28,461,476,219436,8,-4,461,481,0.7253416878144523,341.558926102071,"Rgb(r=228, g=228, b=221)",0.7828956897800401,"Rgb(r=175, g=174, b=164)",0.21710431021995985,Tending the Herd,2,628,410,863,#e4e4dd
16,img_17_27_465_Furniture.jpg.jpg,17,27,Furniture,465,Pillow_select/Page_10_29.jpg,Page_10_29,295,362,106790,118,57,294,363,0.8962463550312935,292.78874636843534,"Rgb(r=32, g=32, b=37)",0.5504605134234763,"Rgb(r=217, g=217, b=220)",0.4495394865765236,Sugar-free Coffee,1,858,926,267,#202025
17,img_18_28_68_Person.jpg.jpg,18,28,Person,68,Pillow_select/Page_10_2.jpg,Page_10_2,465,434,201810,7,0,465,435,0.7193375741224923,323.5220239798212,"Rgb(r=173, g=174, b=162)",0.5498614278196807,"Rgb(r=222, g=224, b=217)",0.4501385721803192,Tall and Mighty,0,26,1293,767,#adaea2
18,img_19_30_484_Window.jpg.jpg,19,30,Window,484,Pillow_select/Page_10_30.jpg,Page_10_30,454,468,212472,12,5,455,468,0.7180836150087802,331.36271667162555,"Rgb(r=222, g=216, b=214)",0.9382043765502881,"Rgb(r=214, g=206, b=207)",0.061795623449711894,Cherry Blossom Cotton,3,404,1409,147,#ded8d6
19,img_20_31_560_Animal.jpg.jpg,20,31,Animal,560,Pillow_select/Page_10_31.jpg,Page_10_31,479,479,229441,-15,-10,511,500,0.7006852949671273,354.1754508714572,"Rgb(r=239, g=235, b=221)",0.9967242185077286,"Rgb(r=252, g=250, b=251)",0.0032757814922713393,Sweet Cotton Sugar,3,1256,273,420,#efebdd
20,img_21_32_153_Couch.jpg.jpg,21,32,Couch,153,Pillow_select/Page_10_32.jpg,Page_10_32,461,287,132307,12,143,462,286,0.6685013201750863,243.0,"Rgb(r=174, g=165, b=160)",0.5333299954939168,"Rgb(r=211, g=206, b=201)",0.4666700045060832,Urban Pop,3,1381,669,477,#aea5a0
21,img_22_34_432_Clothing.jpg.jpg,22,34,Clothing,432,Pillow_select/Page_10_33.jpg,Page_10_33,477,479,228483,1,-9,477,493,0.7221614593294339,350.2006567669456,"Rgb(r=144, g=96, b=17)",0.6564406035748339,"Rgb(r=192, g=151, b=33)",0.3435593964251661,Autumn Swim,0,14,583,1232,#906011
22,img_23_35_560_Animal.jpg.jpg,23,35,Animal,560,Pillow_select/Page_10_34.jpg,Page_10_34,479,333,159507,-29,75,544,332,0.6105704974762349,259.4802497301095,"Rgb(r=199, g=153, b=133)",0.7384864584683167,"Rgb(r=246, g=238, b=232)",0.26151354153168327,Marlboro Man,1,428,557,141,#c79985
23,img_24_40_461_Building.jpg.jpg,24,40,Building,461,Pillow_select/Page_10_35.jpg,Page_10_35,479,478,228962,-21,0,523,478,0.6781268587402192,339.05936058454427,"Rgb(r=215, g=211, b=208)",0.6452995385646864,"Rgb(r=114, g=104, b=109)",0.3547004614353136,Fox in Snow,0,654,1049,601,#d7d3d0
24,img_25_43_465_Furniture.jpg.jpg,25,43,Furniture,465,Pillow_select/Page_10_36.jpg,Page_10_36,453,335,151755,15,93,454,335,0.6492724170762536,253.20791851756928,"Rgb(r=168, g=163, b=159)",0.5461532806223726,"Rgb(r=249, g=249, b=249)",0.4538467193776275,House on Water,2,171,957,277,#a8a39f
25,img_26_45_560_Animal.jpg.jpg,26,45,Animal,560,Pillow_select/Page_10_37.jpg,Page_10_37,461,413,190393,8,31,461,412,0.6787704813112586,295.81624363783675,"Rgb(r=228, g=228, b=225)",0.6866176810923398,"Rgb(r=174, g=175, b=169)",0.3133823189076603,Tending the Herd,2,628,410,863,#e4e4e1
26,img_27_47_432_Clothing.jpg.jpg,27,47,Clothing,432,Pillow_select/Page_10_38.jpg,Page_10_38,473,444,210012,5,36,472,448,0.6646936761481789,305.6550343115585,"Rgb(r=68, g=55, b=45)",0.6151677787112317,"Rgb(r=89, g=73, b=61)",0.38483222128876826,Bronzed Floorboard,0,1071,855,1376,#44372d
27,img_28_49_465_Furniture.jpg.jpg,28,49,Furniture,465,Pillow_select/Page_10_39.jpg,Page_10_39,476,435,207060,0,21,477,434,0.6784821220439361,308.70414639262617,"Rgb(r=187, g=157, b=137)",0.6785875214034666,"Rgb(r=201, g=206, b=219)",0.3214124785965334,Fruits and Cream,1,466,1279,1275,#bb9d89
28,img_29_50_465_Furniture.jpg.jpg,29,50,Furniture,465,Pillow_select/Page_10_3.jpg,Page_10_3,420,427,179340,31,44,420,427,0.6957439237604143,294.63748912858995,"Rgb(r=74, g=131, b=144)",0.509444164413692,"Rgb(r=254, g=254, b=254)",0.490555835586308,Pulp Slices,2,1035,842,805,#4a8390
29,img_30_53_432_Clothing.jpg.jpg,30,53,Clothing,432,Pillow_select/Page_10_40.jpg,Page_10_40,479,427,204533,-12,48,504,427,0.6284277403600947,291.53087315068365,"Rgb(r=173, g=169, b=132)",0.5959037268194699,"Rgb(r=241, g=236, b=225)",0.40409627318053015,Lunar Cat Mischief,1,732,597,216,#ada984
30,img_31_55_432_Clothing.jpg.jpg,31,55,Clothing,432,Pillow_select/Page_10_41.jpg,Page_10_41,476,439,208964,3,20,476,439,0.6844063289622623,312.8597928785353,"Rgb(r=220, g=211, b=205)",0.7407564289090652,"Rgb(r=189, g=172, b=163)",0.25924357109093477,Rocks and Barefoot,2,1170,258,1284,#dcd3cd
31,img_32_56_432_Clothing.jpg.jpg,32,56,Clothing,432,Pillow_select/Page_10_42.jpg,Page_10_42,354,370,130980,18,32,354,370,0.6848601610693098,247.85883078881818,"Rgb(r=81, g=81, b=81)",0.5531811976652944,"Rgb(r=254, g=254, b=254)",0.4468188023347056,Roundabout Architecture,0,622,1243,421,#515151
32,img_33_59_465_Furniture.jpg.jpg,33,59,Furniture,465,Pillow_select/Page_10_43.jpg,Page_10_43,415,245,101675,36,120,415,244,0.7652346959188668,243.50821341383946,"Rgb(r=254, g=254, b=254)",0.5581494858983879,"Rgb(r=26, g=38, b=52)",0.44185051410161214,Morning Sun,0,901,1019,1107,#fefefe
33,img_34_61_432_Clothing.jpg.jpg,34,61,Clothing,432,Pillow_select/Page_10_44.jpg,Page_10_44,424,374,158576,8,54,424,374,0.6455737468463956,257.0778092329246,"Rgb(r=43, g=43, b=43)",0.7278291344981714,"Rgb(r=254, g=254, b=254)",0.2721708655018285,Violet Plume,0,38,767,1350,#2b2b2b
34,img_35_65_465_Furniture.jpg.jpg,35,65,Furniture,465,Pillow_select/Page_10_45.jpg,Page_10_45,440,421,185240,21,56,439,421,0.66491422766646,285.8504853940255,"Rgb(r=224, g=214, b=205)",0.5427598892154168,"Rgb(r=197, g=161, b=150)",0.4572401107845832,Coffee Craving,0,1229,8,634,#e0d6cd
35,img_36_67_465_Furniture.jpg.jpg,36,67,Furniture,465,Pillow_select/Page_10_46.jpg,Page_10_46,346,284,98264,69,120,346,284,0.7751850291108884,242.99794237811975,"Rgb(r=117, g=91, b=70)",0.6768553459119497,"Rgb(r=177, g=158, b=144)",0.3231446540880503,Good Hair Day,2,751,292,1156,#755b46
36,img_37_68_560_Animal.jpg.jpg,37,68,Animal,560,Pillow_select/Page_10_47.jpg,Page_10_47,438,445,194910,21,15,438,446,0.7185609451464473,317.5909318604673,"Rgb(r=158, g=174, b=182)",0.5822785752576092,"Rgb(r=192, g=207, b=215)",0.4177214247423909,Garden Wall Vine,0,1377,278,1141,#9eaeb6
37,img_38_70_465_Furniture.jpg.jpg,38,70,Furniture,465,Pillow_select/Page_10_48.jpg,Page_10_48,364,378,137592,88,52,364,378,0.8162339509395784,302.768888758406,"Rgb(r=246, g=245, b=244)",0.5439974995007684,"Rgb(r=167, g=156, b=147)",0.45600250049923163,Afternoon Fast Break,3,159,637,743,#f6f5f4
38,img_39_72_465_Furniture.jpg.jpg,39,72,Furniture,465,Pillow_select/Page_10_49.jpg,Page_10_49,441,474,209034,22,3,441,474,0.7370696498457581,336.98998501439183,"Rgb(r=186, g=50, b=117)",0.5028875408778377,"Rgb(r=254, g=254, b=254)",0.4971124591221623,Gourmet Dessert,3,389,263,1449,#ba3275
39,img_40_75_465_Furniture.jpg.jpg,40,75,Furniture,465,Pillow_select/Page_10_4.jpg,Page_10_4,448,402,180096,11,39,449,402,0.6728002231558508,285.83955289637584,"Rgb(r=254, g=254, b=254)",0.5613294852087712,"Rgb(r=246, g=100, b=160)",0.43867051479122876,Morning Sun,0,901,1019,1107,#fefefe
40,img_41_77_560_Animal.jpg.jpg,41,77,Animal,560,Pillow_select/Page_10_51.jpg,Page_10_51,479,447,214113,-5,12,489,447,0.68342164313323,319.5191700039295,"Rgb(r=171, g=153, b=129)",0.6110093048908499,"Rgb(r=123, g=104, b=80)",0.38899069510915013,Living Staples,2,1407,687,1243,#ab9981
41,img_42_78_465_Furniture.jpg.jpg,42,78,Furniture,465,Pillow_select/Page_10_53.jpg,Page_10_53,435,369,160515,22,76,435,369,0.6562711601571326,262.93059920823214,"Rgb(r=16, g=32, b=46)",0.6844083944895069,"Rgb(r=254, g=254, b=254)",0.3155916055104931,Following the Sun,0,323,68,1320,#10202e
42,img_43_79_560_Animal.jpg.jpg,43,79,Animal,560,Pillow_select/Page_10_55.jpg,Page_10_55,471,479,225609,7,-5,470,487,0.7250179085469193,346.86632872044527,"Rgb(r=239, g=236, b=228)",0.9990225827805743,"Rgb(r=251, g=251, b=252)",0.000977417219425723,Look Over There,2,1114,1056,1034,#efece4
43,img_44_80_465_Furniture.jpg.jpg,44,80,Furniture,465,Pillow_select/Page_10_57.jpg,Page_10_57,434,473,205282,24,-2,434,475,0.7483225642721756,339.76646391308253,"Rgb(r=139, g=60, b=104)",0.6123605514316013,"Rgb(r=254, g=254, b=254)",0.3876394485683987,Flowers for You,1,1381,428,1070,#8b3c68
44,img_45_82_465_Furniture.jpg.jpg,45,82,Furniture,465,Pillow_select/Page_10_59.jpg,Page_10_59,478,433,206974,2,23,479,433,0.6795017317002844,309.45839785017955,"Rgb(r=254, g=254, b=254)",0.5337507978402249,"Rgb(r=137, g=28, b=24)",0.46624920215977506,Morning Sun,0,901,1019,1107,#fefefe
45,img_46_86_432_Clothing.jpg.jpg,46,86,Clothing,432,Pillow_select/Page_10_5.jpg,Page_10_5,233,235,54755,224,27,233,235,1.5056615525418275,352.32158605455896,"Rgb(r=111, g=78, b=56)",0.7396872738437247,"Rgb(r=253, g=252, b=251)",0.2603127261562754,Western Cactus,0,234,628,1006,#6f4e38
46,img_47_88_465_Furniture.jpg.jpg,47,88,Furniture,465,Pillow_select/Page_10_6.jpg,Page_10_6,451,375,169125,14,52,452,375,0.6694348869356957,275.6088714101925,"Rgb(r=128, g=162, b=152)",0.5871471454739203,"Rgb(r=254, g=254, b=254)",0.4128528545260797,A Little Rosey,0,327,216,607,#80a298
47,img_48_89_465_Furniture.jpg.jpg,48,89,Furniture,465,Pillow_select/Page_10_7.jpg,Page_10_7,479,468,224172,-1,3,482,468,0.7013563531619652,333.1080905652098,"Rgb(r=228, g=222, b=217)",0.9354234456477216,"Rgb(r=241, g=237, b=238)",0.06457655435227842,Smooth Piano Keys,3,828,302,1217,#e4ded9
48,img_49_91_465_Furniture.jpg.jpg,49,91,Furniture,465,Pillow_select/Page_10_9.jpg,Page_10_9,435,420,182700,19,50,436,420,0.6682307449734272,285.95279330686736,"Rgb(r=88, g=77, b=71)",0.608398627209739,"Rgb(r=46, g=40, b=35)",0.39160137279026097,Outdoor Queen,2,1380,624,590,#584d47
49,img_51_93_432_Clothing.jpg.jpg,51,93,Clothing,432,Pillow_select/Page_11_10.jpg,Page_11_10,428,443,189604,27,18,427,442,0.7244368333456394,314.72090810748495,"Rgb(r=253, g=251, b=250)",0.5423133209272074,"Rgb(r=137, g=78, b=66)",0.45768667907279265,Style and Grace,1,1422,1391,436,#fdfbfa
50,img_52_94_256_Curtain.jpg.jpg,52,94,Curtain,256,Pillow_select/Page_11_13.jpg,Page_11_13,400,379,151600,41,50,400,379,0.7151823669120713,278.46229547283417,"Rgb(r=233, g=232, b=238)",0.7269877382574305,"Rgb(r=254, g=254, b=253)",0.27301226174256954,Craft Project,3,1109,613,225,#e9e8ee
51,img_53_96_560_Animal.jpg.jpg,53,96,Animal,560,Pillow_select/Page_11_14.jpg,Page_11_14,472,479,226088,1,-28,472,531,0.7535314043809735,377.2416334393647,"Rgb(r=168, g=13, b=24)",0.826242007624651,"Rgb(r=103, g=4, b=10)",0.17375799237534897,Woodland Mystery,3,995,724,899,#a80d18
52,img_54_97_68_Person.jpg.jpg,54,97,Person,68,Pillow_select/Page_11_15.jpg,Page_11_15,413,433,178829,13,25,413,432,0.6888512312123087,290.96606331323244,"Rgb(r=147, g=184, b=186)",0.5285020262682486,"Rgb(r=154, g=194, b=194)",0.4714979737317514,Denim for Fall,2,297,899,115,#93b8ba
53,img_55_99_54_Laptop.jpg.jpg,55,99,Laptop,54,Pillow_select/Page_11_16.jpg,Page_11_16,442,439,194038,18,40,442,440,0.6784611583560098,299.20060160367325,"Rgb(r=77, g=96, b=84)",0.5955916508083972,"Rgb(r=254, g=254, b=254)",0.40440834919160284,City Heroes,3,1530,431,1359,#4d6054
54,img_56_102_461_Building.jpg.jpg,56,102,Building,461,Pillow_select/Page_11_17.jpg,Page_11_17,463,468,216684,7,5,463,468,0.7103016851135411,330.6406659804568,"Rgb(r=219, g=213, b=207)",0.7286199084893581,"Rgb(r=125, g=98, b=102)",0.2713800915106419,Kitchen Creation,2,28,1422,994,#dbd5cf
55,img_57_106_432_Clothing.jpg.jpg,57,106,Clothing,432,Pillow_select/Page_11_18.jpg,Page_11_18,479,469,224651,-1,2,481,469,0.702774178616682,333.79110233797434,"Rgb(r=66, g=103, b=118)",0.5102099090440573,"Rgb(r=27, g=45, b=53)",0.4897900909559428,Waiting to Drive,3,237,171,1105,#426776
56,img_58_107_432_Clothing.jpg.jpg,58,107,Clothing,432,Pillow_select/Page_11_19.jpg,Page_11_19,434,405,175770,22,36,434,406,0.6945877609966014,291.56474409640134,"Rgb(r=181, g=162, b=142)",0.6960350740997626,"Rgb(r=254, g=253, b=253)",0.3039649259002373,Bird of Prey,1,585,436,323,#b5a28e
57,img_59_108_432_Clothing.jpg.jpg,59,108,Clothing,432,Pillow_select/Page_1_11.jpg,Page_1_11,424,403,170872,30,17,424,403,0.7361732082572899,304.30946419722136,"Rgb(r=172, g=162, b=148)",0.7996649417370909,"Rgb(r=248, g=248, b=246)",0.20033505826290904,Ash Gothamite,0,411,311,369,#aca294
58,img_60_110_465_Furniture.jpg.jpg,60,110,Furniture,465,Pillow_select/Page_11_1.jpg,Page_11_1,353,423,149319,68,26,353,423,0.7942295014294914,306.9047083379465,"Rgb(r=232, g=228, b=218)",0.5643714389622985,"Rgb(r=21, g=22, b=26)",0.43562856103770153,Plate of Berries,3,1067,1178,428,#e8e4da
59,img_61_112_465_Furniture.jpg.jpg,61,112,Furniture,465,Pillow_select/Page_11_20.jpg,Page_11_20,456,277,126312,11,124,456,277,0.6737106295834331,239.43944954831485,"Rgb(r=191, g=149, b=105)",0.7582358670109632,"Rgb(r=139, g=101, b=67)",0.2417641329890367,Warm Log Cabin,1,444,1434,255,#bf9569
60,img_62_113_465_Furniture.jpg.jpg,62,113,Furniture,465,Pillow_select/Page_11_22.jpg,Page_11_22,479,406,194474,-14,61,506,406,0.6133513569475919,278.0017985553331,"Rgb(r=254, g=254, b=254)",0.5649039524701095,"Rgb(r=128, g=152, b=142)",0.43509604752989045,Morning Sun,0,901,1019,1107,#fefefe
61,img_63_116_432_Clothing.jpg.jpg,63,116,Clothing,432,Pillow_select/Page_11_23.jpg,Page_11_23,406,383,155498,56,49,406,383,0.7496553290166008,295.61334543623025,"Rgb(r=160, g=150, b=146)",0.5152741782878769,"Rgb(r=251, g=250, b=250)",0.4847258217121231,Sunlit Day Out,2,1494,420,225,#a09692
62,img_64_118_257_Bed.jpg.jpg,64,118,Bed,257,Pillow_select/Page_11_24.jpg,Page_11_24,451,345,155595,20,120,451,345,0.6364492466503603,251.0507916737169,"Rgb(r=152, g=152, b=158)",0.694289564166899,"Rgb(r=156, g=155, b=155)",0.30571043583310104,Fidgeting Annoyance,3,751,573,35,#98989e
63,img_65_120_256_Curtain.jpg.jpg,65,120,Curtain,256,Pillow_select/Page_11_26.jpg,Page_11_26,469,468,219492,1,21,474,472,0.6780818015234737,320.73197533142843,"Rgb(r=138, g=162, b=161)",0.8041472644194593,"Rgb(r=254, g=254, b=254)",0.19585273558054067,Tangerine Trend,3,671,909,115,#8aa2a1
64,img_66_122_432_Clothing.jpg.jpg,66,122,Clothing,432,Pillow_select/Page_11_27.jpg,Page_11_27,428,394,168632,28,23,428,394,0.7258289387799415,298.0603965641863,"Rgb(r=128, g=65, b=72)",0.7113170239987594,"Rgb(r=254, g=254, b=254)",0.28868297600124065,Ice Cold Queen,3,1105,129,881,#804148
65,img_67_124_68_Person.jpg.jpg,67,124,Person,68,Pillow_select/Page_1_12.jpg,Page_1_12,469,459,215271,5,20,469,473,0.6854638966542249,322.8505846362989,"Rgb(r=154, g=6, b=39)",0.8136252968973913,"Rgb(r=254, g=254, b=254)",0.18637470310260873,Fresh Plate,1,46,172,1105,#9a0627
66,img_68_126_465_Furniture.jpg.jpg,68,126,Furniture,465,Pillow_select/Page_11_2.jpg,Page_11_2,197,284,55948,17,173,197,284,0.5055856235732926,119.58783382936576,"Rgb(r=214, g=207, b=197)",0.5234007643516018,"Rgb(r=186, g=173, b=161)",0.4765992356483983,Downtown View,2,647,1377,313,#d6cfc5
67,img_69_131_560_Animal.jpg.jpg,69,131,Animal,560,Pillow_select/Page_11_30.jpg,Page_11_30,393,363,142659,41,104,393,364,0.6609356291080511,249.9804992394406,"Rgb(r=101, g=101, b=109)",0.5671346789967946,"Rgb(r=138, g=140, b=150)",0.4328653210032054,A Window's Patience,0,138,1409,501,#65656d
68,img_70_132_465_Furniture.jpg.jpg,70,132,Furniture,465,Pillow_select/Page_11_31.jpg,Page_11_31,461,441,203301,9,-4,461,446,0.7277372598753702,329.98371171923014,"Rgb(r=242, g=82, b=2)",0.9419235296436678,"Rgb(r=32, g=28, b=7)",0.05807647035633226,Carnival on Shutterspeed,1,767,427,431,#f25202
69,img_71_135_465_Furniture.jpg.jpg,71,135,Furniture,465,Pillow_select/Page_11_32.jpg,Page_11_32,362,279,100998,63,97,362,279,0.7793337134066605,247.67367643736387,"Rgb(r=96, g=87, b=6)",0.6098500054742527,"Rgb(r=121, g=115, b=34)",0.3901499945257472,Hotel Budapest,0,273,1280,305,#605706
70,img_72_136_560_Animal.jpg.jpg,72,136,Animal,560,Pillow_select/Page_11_33.jpg,Page_11_33,457,419,191483,11,26,457,419,0.6894981787836576,301.7159259966235,"Rgb(r=166, g=152, b=139)",0.5328973288156962,"Rgb(r=117, g=102, b=84)",0.4671026711843038,Feathers and Earth,0,557,53,1460,#a6988b
71,img_73_138_465_Furniture.jpg.jpg,73,138,Furniture,465,Pillow_select/Page_11_34.jpg,Page_11_34,317,308,97636,158,110,317,308,1.0226462429378635,319.54381546198016,"Rgb(r=38, g=29, b=21)",0.5480961335056999,"Rgb(r=25, g=126, b=135)",0.45190386649430014,By the Mountain,0,973,1327,1098,#261d15
72,img_74_141_465_Furniture.jpg.jpg,74,141,Furniture,465,Pillow_select/Page_11_35.jpg,Page_11_35,297,216,64152,70,106,297,216,0.8627094069777443,218.50915312636215,"Rgb(r=224, g=221, b=215)",0.6657714326100784,"Rgb(r=172, g=165, b=155)",0.33422856738992157,Home Breakfast,1,829,906,405,#e0ddd7
73,img_76_142_465_Furniture.jpg.jpg,76,142,Furniture,465,Pillow_select/Page_11_37.jpg,Page_11_37,366,366,133956,57,81,367,365,0.7132299422124962,261.04118449011065,"Rgb(r=239, g=239, b=239)",0.8506802641711979,"Rgb(r=165, g=156, b=146)",0.14931973582880212,Cup Half-Empty,2,1056,302,814,#efefef
74,img_77_144_54_Laptop.jpg.jpg,77,144,Laptop,54,Pillow_select/Page_11_38.jpg,Page_11_38,471,454,213834,4,26,471,462,0.6758176438806871,315.25426246127114,"Rgb(r=107, g=98, b=94)",0.6198502130946306,"Rgb(r=155, g=146, b=142)",0.38014978690536944,This Side Down,0,338,1232,902,#6b625e
75,img_78_147_333_Plant.jpg.jpg,78,147,Plant,333,Pillow_select/Page_11_40.jpg,Page_11_40,438,455,199290,19,9,438,455,0.7237338647665212,323.0886101366001,"Rgb(r=254, g=254, b=254)",0.6233754071237552,"Rgb(r=76, g=115, b=57)",0.3766245928762448,Morning Sun,0,901,1019,1107,#fefefe
76,img_79_150_256_Curtain.jpg.jpg,79,150,Curtain,256,Pillow_select/Page_11_41.jpg,Page_11_41,388,362,140456,70,55,388,362,0.7805409509513849,292.52692183797376,"Rgb(r=221, g=207, b=196)",0.618631995477671,"Rgb(r=191, g=174, b=161)",0.381368004522329,Preppy Southern,2,146,353,743,#ddcfc4
77,img_80_153_465_Furniture.jpg.jpg,80,153,Furniture,465,Pillow_select/Page_11_42.jpg,Page_11_42,423,307,129861,29,138,423,307,0.6687684889151186,240.99896265336915,"Rgb(r=44, g=26, b=15)",0.6698788222333929,"Rgb(r=115, g=88, b=69)",0.33012117776660715,Worth the Wait,1,601,1077,846,#2c1a0f
78,img_81_154_465_Furniture.jpg.jpg,81,154,Furniture,465,Pillow_select/Page_11_43.jpg,Page_11_43,479,410,196390,-7,36,492,410,0.6517339096857743,292.71487833726525,"Rgb(r=69, g=44, b=33)",0.6206135760634055,"Rgb(r=253, g=253, b=253)",0.3793864239365945,Easter's Hunt,3,420,902,361,#452c21
79,img_82_155_365_Picture frame.jpg.jpg,82,155,Picture frame,365,Pillow_select/Page_11_44.jpg,Page_11_44,432,432,186624,26,24,432,432,0.7150792305042086,308.9142275778181,"Rgb(r=173, g=155, b=141)",0.5880106122013652,"Rgb(r=248, g=246, b=245)",0.4119893877986348,Sun and Sand,0,90,1326,8,#ad9b8d
80,img_83_157_465_Furniture.jpg.jpg,83,157,Furniture,465,Pillow_select/Page_11_45.jpg,Page_11_45,340,251,85340,42,139,340,252,0.7256231424860277,212.3982109152523,"Rgb(r=187, g=7, b=59)",0.6868778820755421,"Rgb(r=254, g=254, b=254)",0.31312211792445793,Ombre Rosettes,1,355,1458,950,#bb073b
